#ATLASJ025.6821-33.4627.pred 
 5.300000000000000711e+00 5.453575240128067936e-01 5.355306693053014655e+00 8.746366658410512085e-02 7.388264868478213246e-03 -7.232774529379789111e-03 5.576999999999999957e+00 
 #J0408-5632.pred 
 4.900000000000000355e+00 7.907907907907908429e-01 5.017746660308872286e+00 1.598607759279054852e-01 1.886354475350638521e-02 -1.814375304194100133e-02 6.034500000000000419e+00 
 5.100000000000000533e+00 9.803719008264463186e-01 5.199487687945048009e+00 1.506316128758656558e-01 1.382838861589363345e-02 -1.360443220752865709e-02 6.034500000000000419e+00 
 5.300000000000000711e+00 9.573105656350053838e-01 5.398527514150170958e+00 1.040801342991495154e-01 8.812096430569297395e-03 -8.629113882925887671e-03 6.034500000000000419e+00 
 5.500000000000000888e+00 9.504405286343612369e-01 5.600102251281256827e+00 3.556049705326664451e-02 2.822154378129211431e-03 -2.864635674755526117e-03 6.034500000000000419e+00 
 5.700000000000001066e+00 7.619047619047618625e-01 5.777635398656369325e+00 2.653958023275545045e-02 2.142560033991389081e-03 -2.098006700708833321e-03 6.034500000000000419e+00 
 #SDSSJ0836+0054.pred 
 4.900000000000000355e+00 9.849849849849849903e-01 4.999518753784712111e+00 1.197014689556847727e-01 1.092623818536219392e-02 -1.075298522990144820e-02 5.804000000000000270e+00 
 5.100000000000000533e+00 9.814049586776859568e-01 5.199069406889472056e+00 1.189070721429705824e-01 1.003751630952720054e-02 -9.891853097516913745e-03 5.804000000000000270e+00 
 5.300000000000000711e+00 9.871931696905016373e-01 5.399361820237440490e+00 7.407900645027266917e-02 5.691120422289371907e-03 -5.787815218276480198e-03 5.804000000000000270e+00 
 5.500000000000000888e+00 6.574889867841409163e-01 5.566174148449267278e+00 1.139199558577662225e-01 8.937518436804531979e-03 -8.669050521774541301e-03 5.804000000000000270e+00 
 #J0840+5624.pred 
 4.900000000000000355e+00 9.894894894894894488e-01 4.998735339673588740e+00 1.510092054318346588e-01 1.647648842971157282e-02 -1.674488028988174726e-02 5.844100000000000072e+00 
 5.100000000000000533e+00 9.937984496124030454e-01 5.199017126443394865e+00 1.348890368526544647e-01 1.397496640628741529e-02 -1.388978471156763692e-02 5.844100000000000072e+00 
 5.300000000000000711e+00 9.919999999999999929e-01 5.399022435885838966e+00 1.114078705309065886e-01 1.136097335030260974e-02 -1.143633551836724729e-02 5.844100000000000072e+00 
 #J1044-0125.pred 
 4.900000000000000355e+00 9.834834834834834671e-01 4.999289025998037594e+00 1.321680590756793561e-01 1.405796673820932513e-02 -1.410876325349133716e-02 5.784600000000000186e+00 
 5.100000000000000533e+00 7.379844961240310530e-01 5.174670856855975387e+00 8.273102054986182508e-02 8.514175223439165302e-03 -8.400229101734850087e-03 5.784600000000000186e+00 
 5.300000000000000711e+00 8.496000000000000218e-01 5.409968170203086402e+00 4.098754474064025127e-02 3.756366078261634718e-03 -3.810128017181411107e-03 5.784600000000000186e+00 
 5.500000000000000888e+00 5.577557755775577331e-01 5.556918660841541069e+00 5.121132312143952120e-02 4.565062760243926779e-03 -4.514188018408838397e-03 5.784600000000000186e+00 
 #J1137+3549.pred 
 5.100000000000000533e+00 9.922480620155038622e-01 5.199285648789309100e+00 1.118267698085377154e-01 1.216511019286819692e-02 -1.219995638561938850e-02 6.009000000000000341e+00 
 5.300000000000000711e+00 9.903999999999999471e-01 5.399135833012753238e+00 1.230896774885859718e-01 1.287381970259050649e-02 -1.277466471148271283e-02 6.009000000000000341e+00 
 5.500000000000000888e+00 9.917491749174917048e-01 5.599380153807438809e+00 1.130974559726022066e-01 1.073574780084747722e-02 -1.090024582313748290e-02 6.009000000000000341e+00 
 5.700000000000001066e+00 6.524701873935263574e-01 5.765574303198414796e+00 1.581590528899600584e-02 3.716262578330280057e-03 -3.700619985346327145e-03 6.009000000000000341e+00 
 #J1148+5251.pred 
 5.300000000000000711e+00 9.759999999999999787e-01 5.398386584793636089e+00 6.528381955687910521e-02 8.141286624945972758e-03 -8.031661513818472847e-03 6.418899999999999828e+00 
 5.500000000000000888e+00 9.834983498349835207e-01 5.600071909337518861e+00 4.638104266404760589e-02 4.914928830343659981e-03 -4.910107848176147732e-03 6.418899999999999828e+00 
 5.700000000000001066e+00 9.761499148211243426e-01 5.798265332298544905e+00 1.091407510665194820e-02 1.204231955722328802e-03 -1.199856101909426006e-03 6.418899999999999828e+00 
 5.900000000000001243e+00 9.545454545454545858e-01 5.999087209808846133e+00 9.852754185761002960e-04 3.653015738028198792e-04 -3.654004125590244235e-04 6.418899999999999828e+00 
 #J1212+0505_oz.pred 
 5.300000000000000711e+00 9.690501600853789199e-01 5.399516954766135690e+00 7.392224953398245091e-02 7.971284860410038711e-03 -7.697800893722304798e-03 6.438600000000000101e+00 
 5.500000000000000888e+00 9.669603524229074543e-01 5.599677084406744498e+00 6.324551801589153865e-02 5.682940304528213450e-03 -5.635726843401345047e-03 6.438600000000000101e+00 
 5.700000000000001066e+00 9.625850340136054006e-01 5.799447642701888839e+00 1.920054542327137223e-02 1.789501490621544025e-03 -1.766949862614279566e-03 6.438600000000000101e+00 
 5.900000000000001243e+00 6.289381563593932079e-01 5.965287199636485127e+00 2.847691700428367934e-03 1.076313251831830528e-03 -1.077167603682802500e-03 6.438600000000000101e+00 
 6.100000000000001421e+00 7.367788461538461453e-01 6.175186242518604374e+00 2.351930098336595804e-02 2.084607932502501038e-03 -2.060366959492607435e-03 6.438600000000000101e+00 
 #J1335-0328.pred 
 4.900000000000000355e+00 6.996996996996996954e-01 4.969612077735297007e+00 1.500105955875230268e-01 1.346692209870826648e-02 -1.330162572107512244e-02 5.692999999999999616e+00 
 5.100000000000000533e+00 9.328512396694215170e-01 5.204517734887032177e+00 1.141432052758285798e-01 9.353817811397994314e-03 -9.530951163274225049e-03 5.692999999999999616e+00 
 5.300000000000000711e+00 9.839914621131270467e-01 5.399625577559142187e+00 8.066054436181106790e-02 6.403669423621169247e-03 -6.303233460440544299e-03 5.692999999999999616e+00 
 #J1411+1217_oz.pred 
 4.900000000000000355e+00 5.945945945945946276e-01 5.039886995639175638e+00 1.226923862750654570e-01 1.342232834898767976e-02 -1.366631816420887068e-02 5.903999999999999915e+00 
 5.100000000000000533e+00 9.689922480620154488e-01 5.197806575030585741e+00 1.473730317060721606e-01 1.564056193714108769e-02 -1.561443063394531497e-02 5.903999999999999915e+00 
 5.300000000000000711e+00 9.839743589743589203e-01 5.399244446398847153e+00 1.027204350777644742e-01 1.045483407797258638e-02 -1.049098399275174773e-02 5.903999999999999915e+00 
 5.500000000000000888e+00 9.851485148514851353e-01 5.600229578795910435e+00 3.837432855162162953e-02 3.603108229446730544e-03 -3.620509997599366016e-03 5.903999999999999915e+00 
 #J1535+1943_May2.pred 
 5.300000000000000711e+00 9.711846318036285730e-01 5.399298479251805283e+00 1.193284586331339325e-01 1.162876142614771742e-02 -1.129259361600053017e-02 6.432000000000000384e+00 
 5.500000000000000888e+00 9.504405286343612369e-01 5.599927080992508799e+00 4.967603316851643136e-02 4.530153663668048773e-03 -4.471789541379962880e-03 6.432000000000000384e+00 
 5.700000000000001066e+00 9.671201814058957291e-01 5.799661034145875860e+00 4.957773488332495315e-02 4.176666979197607432e-03 -4.256522515595769635e-03 6.432000000000000384e+00 
 5.900000000000001243e+00 9.743290548424737851e-01 5.999462752997436255e+00 3.719129071854582885e-02 3.135909407424840051e-03 -3.143631939603231187e-03 6.432000000000000384e+00 
 6.100000000000001421e+00 7.031250000000000000e-01 6.171111825538235784e+00 1.564278770554433304e-02 2.117510652120221069e-03 -2.097764093234565693e-03 6.432000000000000384e+00 
 #J1602+4228.pred 
 4.900000000000000355e+00 6.051051051051050678e-01 5.038562192625091640e+00 1.503216423282300040e-01 2.125783657303779994e-02 -2.047352069854077930e-02 6.083000000000000185e+00 
 5.100000000000000533e+00 9.844961240310077244e-01 5.198580649035697832e+00 9.580119511811120703e-02 1.052380786942246939e-02 -1.064117981434043424e-02 6.083000000000000185e+00 
 5.300000000000000711e+00 9.888000000000000123e-01 5.399271504740692507e+00 9.312009668924210726e-02 9.808508676306608443e-03 -9.735628007083314481e-03 6.083000000000000185e+00 
 5.500000000000000888e+00 9.884488448844884756e-01 5.599937301719728033e+00 6.891434666794095387e-02 7.026711109615673030e-03 -7.081009104419284071e-03 6.083000000000000185e+00 
 5.700000000000001066e+00 9.880749574105621713e-01 5.799143290546662222e+00 1.661776404485056785e-02 2.586085346868697080e-03 -2.585534886079363971e-03 6.083000000000000185e+00 
 #J1630+4012.pred 
 4.900000000000000355e+00 6.786786786786787040e-01 5.031401428152333821e+00 2.209196986307176425e-01 3.048669488621337173e-02 -2.959213548317372530e-02 6.065999999999999837e+00 
 5.100000000000000533e+00 9.968992248062015227e-01 5.199344909376592661e+00 9.907961261354983340e-02 1.135015951798560088e-02 -1.151838705248756957e-02 6.065999999999999837e+00 
 5.300000000000000711e+00 9.919999999999999929e-01 5.399685416930410931e+00 1.565288873299126859e-01 1.655953096005408076e-02 -1.648157193824644970e-02 6.065999999999999837e+00 
 5.500000000000000888e+00 9.900990099009900902e-01 5.599864553217717145e+00 1.486191372449237845e-02 4.156593368824262891e-03 -4.162961774909213798e-03 6.065999999999999837e+00 
 5.700000000000001066e+00 9.216354344122658082e-01 5.793033967524443995e+00 3.867927889260906055e-02 6.030802988347490692e-03 -5.997932980837841592e-03 6.065999999999999837e+00 
 #J2054-0005_oz.pred 
 4.900000000000000355e+00 7.916041979010495222e-01 5.020026403519457503e+00 1.436422880471036334e-01 1.886948353552419036e-02 -1.850966113950469616e-02 6.038899999999999935e+00 
 5.100000000000000533e+00 9.968944099378882484e-01 5.199489248732877655e+00 1.266256456690538490e-01 1.367322067090751339e-02 -1.388671223576994768e-02 6.038899999999999935e+00 
 5.300000000000000711e+00 9.871999999999999664e-01 5.399876033859624336e+00 6.463621464379903925e-02 6.951246033401916116e-03 -6.861997946996944292e-03 6.038899999999999935e+00 
 5.500000000000000888e+00 9.900990099009900902e-01 5.599261801286453455e+00 6.479428496496594803e-02 6.836679411824703699e-03 -6.879012782978431544e-03 6.038899999999999935e+00 
 5.700000000000001066e+00 7.993197278911564618e-01 5.780329997464931147e+00 2.316135347378014270e-02 3.638027193814694169e-03 -3.614893938780879955e-03 6.038899999999999935e+00 
 #J2207-0416.pred 
 4.900000000000000355e+00 9.829829829829830334e-01 4.999265332252195826e+00 1.055588532054791973e-01 8.757466686674524742e-03 -8.810601630270425630e-03 5.528999999999999915e+00 
 5.100000000000000533e+00 9.865702479338842590e-01 5.199392205143666956e+00 9.038928138127344525e-02 7.092800715413139119e-03 -7.198048710530443803e-03 5.528999999999999915e+00 
 #J2315-0023.pred 
 5.100000000000000533e+00 9.922480620155038622e-01 5.199302674353903697e+00 1.295266508282583717e-01 1.507086747288046043e-02 -1.516025905434684358e-02 6.123999999999999666e+00 
 5.300000000000000711e+00 9.808000000000000052e-01 5.399127912337047697e+00 8.338182716193259791e-02 9.158096325399323057e-03 -9.142104241391526415e-03 6.123999999999999666e+00 
 5.500000000000000888e+00 9.785478547854785658e-01 5.599865351046631190e+00 4.334382241059046154e-02 5.416535336912524888e-03 -5.454763756905389553e-03 6.123999999999999666e+00 
 #P007+04_oz.pred 
 4.900000000000000355e+00 9.299299299299299548e-01 5.004354940788257267e+00 1.411962963948679706e-01 1.529776901236197875e-02 -1.470045435651077571e-02 6.001500000000000057e+00 
 5.100000000000000533e+00 9.793388429752065694e-01 5.199233755435029636e+00 1.134660703488482997e-01 1.019426718716234109e-02 -1.012825215476764393e-02 6.001500000000000057e+00 
 5.300000000000000711e+00 9.637139807897545651e-01 5.398245878904141648e+00 8.208158317140720750e-02 6.952568094170370402e-03 -6.906821344003191004e-03 6.001500000000000057e+00 
 5.500000000000000888e+00 9.625550660792951962e-01 5.600980046113890332e+00 3.905717770552136203e-02 3.146072714354674563e-03 -3.194191851930706406e-03 6.001500000000000057e+00 
 5.700000000000001066e+00 6.009070294784580879e-01 5.762489333029036764e+00 7.833145310304814521e-03 1.245545691778681460e-03 -1.233576793314442683e-03 6.001500000000000057e+00 
 #P065+01.pred 
 4.900000000000000355e+00 7.087087087087087234e-01 4.971225001141621469e+00 2.799470181853330741e-01 2.561129466253103323e-02 -2.510620495465601745e-02 5.833000000000000185e+00 
 5.100000000000000533e+00 6.580578512396694224e-01 5.231440463929059703e+00 1.330143647773582571e-01 1.119790961811955622e-02 -1.121474717322311354e-02 5.833000000000000185e+00 
 5.300000000000000711e+00 9.541088580576306821e-01 5.398704075482068987e+00 5.446522927187456148e-02 4.490436074129095650e-03 -4.585820517260786287e-03 5.833000000000000185e+00 
 5.500000000000000888e+00 7.577092511013215903e-01 5.580601360792848631e+00 4.672579055790152674e-02 4.057075382295551383e-03 -3.946304121538761131e-03 5.833000000000000185e+00 
 #P065-26.pred 
 5.100000000000000533e+00 9.917355371900826722e-01 5.199379581979237663e+00 1.370143021103385206e-01 1.386306378677636120e-02 -1.344784772948594970e-02 6.187100000000000044e+00 
 5.300000000000000711e+00 9.754535752401281012e-01 5.399034978812201402e+00 1.246312823456832974e-01 1.111127381588212885e-02 -1.093660419866239464e-02 6.187100000000000044e+00 
 5.500000000000000888e+00 9.702643171806167866e-01 5.599266819708582865e+00 7.874433151695066357e-02 6.469019983886358134e-03 -6.551072798954487436e-03 6.187100000000000044e+00 
 5.700000000000001066e+00 6.462585034013605956e-01 5.765863116789455844e+00 1.585692091707672016e-02 1.367694813224868116e-03 -1.379363564932104122e-03 6.187100000000000044e+00 
 #P108+08.pred 
 4.900000000000000355e+00 9.849849849849849903e-01 4.999525394583134386e+00 1.170544092187153357e-01 1.219017698322803246e-02 -1.182669566822778379e-02 5.948500000000000121e+00 
 5.100000000000000533e+00 9.865702479338842590e-01 5.199200545579808264e+00 1.062722071000462704e-01 9.337719334323585710e-03 -9.180837257343303637e-03 5.948500000000000121e+00 
 5.300000000000000711e+00 9.637139807897545651e-01 5.399179675705613413e+00 5.033522313568079831e-02 4.152571728433823543e-03 -4.200255588964984382e-03 5.948500000000000121e+00 
 5.500000000000000888e+00 9.724669603524228600e-01 5.600258153701120456e+00 4.098823206770658978e-02 3.161517884369423152e-03 -3.203967910115264241e-03 5.948500000000000121e+00 
 #PSOJ004+17.pred 
 4.900000000000000355e+00 9.809809809809809655e-01 4.999061142782728062e+00 1.885948830689760936e-01 1.756531760592382543e-02 -1.725782515833601538e-02 5.816499999999999559e+00 
 5.100000000000000533e+00 6.466942148760330689e-01 5.164899921123556226e+00 1.977274595797315071e-01 1.717238087228153270e-02 -1.692352861466529107e-02 5.816499999999999559e+00 
 5.300000000000000711e+00 8.143009605122731864e-01 5.414718986153014058e+00 6.061818936375563960e-02 5.739831687479025023e-03 -5.795626302838646424e-03 5.816499999999999559e+00 
 5.500000000000000888e+00 6.938325991189426833e-01 5.572644552747014757e+00 3.105548568792695224e-02 4.435954829363378087e-03 -4.401606971942086458e-03 5.816499999999999559e+00 
 #PSOJ029-29_new.pred 
 5.100000000000000533e+00 9.803719008264463186e-01 5.199614361080737268e+00 1.365602922174135869e-01 1.217030171408867677e-02 -1.203134106296577938e-02 5.983999999999999986e+00 
 5.300000000000000711e+00 9.850586979722518732e-01 5.398983060620055952e+00 1.906655182309527075e-01 1.585719098663531182e-02 -1.581569728297996247e-02 5.983999999999999986e+00 
 5.500000000000000888e+00 9.647577092511012697e-01 5.600008300152219398e+00 2.492091427480105231e-02 2.088706125934381916e-03 -2.105337880073649900e-03 5.983999999999999986e+00 
 5.700000000000001066e+00 5.170068027210884543e-01 5.753655311515031734e+00 5.843235008999679049e-03 1.040872999417572766e-03 -1.034713427565714427e-03 5.983999999999999986e+00 
 #PSOJ036+03.pred 
 5.300000000000000711e+00 6.595517609391675640e-01 5.431960216901050131e+00 1.069733205372690316e-01 1.242956229759234303e-02 -1.189331020506454069e-02 6.540499999999999758e+00 
 5.500000000000000888e+00 9.658590308370044175e-01 5.599862057235818646e+00 6.023409122014954098e-02 5.999789477067769133e-03 -5.759874546147314769e-03 6.540499999999999758e+00 
 5.700000000000001066e+00 9.591836734693877098e-01 5.799809347150340244e+00 7.512242008045265547e-03 1.017368784763596603e-03 -1.018200771823434513e-03 6.540499999999999758e+00 
 #PSOJ056-16.pred 
 4.900000000000000355e+00 9.849849849849849903e-01 4.999465237467696888e+00 1.207047335757029660e-01 1.263248917484711964e-02 -1.222255494295525040e-02 5.966999999999999638e+00 
 5.100000000000000533e+00 9.814049586776859568e-01 5.199260933895411441e+00 9.467248306795990331e-02 8.522096409772250691e-03 -8.371014978424103428e-03 5.966999999999999638e+00 
 5.300000000000000711e+00 9.829059829059828557e-01 5.399343674154184036e+00 7.610334758374044661e-02 6.396019954299440868e-03 -6.512787477782373477e-03 5.966999999999999638e+00 
 5.500000000000000888e+00 9.757975797579757637e-01 5.599485009587716000e+00 3.299623049645141609e-02 3.011037244096984207e-03 -3.039244076042947086e-03 5.966999999999999638e+00 
 #PSOJ060+24_new.pred 
 5.100000000000000533e+00 9.628099173553719137e-01 5.198903844529672469e+00 1.508681340170784091e-01 1.642921451463257368e-02 -1.583507440622167889e-02 6.192000000000000171e+00 
 5.300000000000000711e+00 9.316969050160085475e-01 5.398998183520311578e+00 3.937191714950568494e-02 3.631423754229535106e-03 -3.582094663767308555e-03 6.192000000000000171e+00 
 5.500000000000000888e+00 9.218061674008810602e-01 5.597530184181577440e+00 5.404341110025626810e-02 4.573500975549291830e-03 -4.592137019219295901e-03 6.192000000000000171e+00 
 5.700000000000001066e+00 8.752834467120181872e-01 5.797956507518251534e+00 8.429296268262697830e-03 1.095484475091859818e-03 -1.093918885875963445e-03 6.192000000000000171e+00 
 #PSOJ159-02.pred 
 5.300000000000000711e+00 9.743863393810031637e-01 5.399402377137814568e+00 6.802926217587965119e-02 7.350422677916966172e-03 -7.214954602027248351e-03 6.386000000000000121e+00 
 5.500000000000000888e+00 9.713656387665198233e-01 5.599614381483469572e+00 1.779477896350761465e-02 2.776229908495600213e-03 -2.770746739914307488e-03 6.386000000000000121e+00 
 5.900000000000001243e+00 9.766627771295215421e-01 6.000190850668498221e+00 1.814160654137116427e-02 2.575916466122983237e-03 -2.579872561156197879e-03 6.386000000000000121e+00 
 #PSOJ183-12_new.pred 
 4.900000000000000355e+00 6.826826826826827288e-01 5.029811284560786078e+00 1.333939668212249796e-01 1.226407889450146192e-02 -1.201199763031230577e-02 5.916999999999999815e+00 
 5.100000000000000533e+00 9.762396694214876547e-01 5.199456663120066047e+00 1.351318074157220606e-01 1.154146605540708193e-02 -1.142850099171783922e-02 5.916999999999999815e+00 
 5.300000000000000711e+00 9.594450373532550369e-01 5.399567029045496902e+00 2.646357209979009403e-02 2.200435153515890689e-03 -2.225094548995058992e-03 5.916999999999999815e+00 
 5.500000000000000888e+00 9.647577092511012697e-01 5.599450584860589331e+00 3.167688521237674304e-02 2.517150791038901166e-03 -2.501704779353258572e-03 5.916999999999999815e+00 
 #PSOJ215.1514-16.0417.pred 
 4.900000000000000355e+00 9.909909909909909720e-01 4.999343871690993701e+00 1.302502211585671310e-01 1.157117913101483354e-02 -1.136369134358131833e-02 5.732099999999999973e+00 
 5.100000000000000533e+00 9.824380165289255951e-01 5.199345990311544874e+00 4.665271734808690285e-02 4.182941794344013225e-03 -4.225452364376872626e-03 5.732099999999999973e+00 
 5.300000000000000711e+00 9.871931696905016373e-01 5.399681758989256508e+00 6.096137215345890509e-02 4.885267266141820816e-03 -4.926931191404301108e-03 5.732099999999999973e+00 
 #PSOJ217-07.pred 
 5.100000000000000533e+00 6.435950413223140432e-01 5.186483490368515525e+00 2.569719889963561488e-01 2.793088769762666623e-02 -2.728234210670607215e-02 6.166299999999999670e+00 
 5.300000000000000711e+00 9.626467449306296276e-01 5.398949792798767078e+00 5.529908660934199083e-02 4.990206738521950694e-03 -4.938236372646153879e-03 6.166299999999999670e+00 
 5.700000000000001066e+00 9.523809523809523281e-01 5.799015495760199812e+00 2.937755529424137396e-02 2.495431035914161613e-03 -2.512064443065480188e-03 6.166299999999999670e+00 
 #PSOJ217-16_May2.pred 
 5.100000000000000533e+00 9.731404958677686290e-01 5.199154722702896692e+00 1.434424848157893062e-01 1.454106920421793618e-02 -1.415299849394980811e-02 6.149799999999999933e+00 
 5.300000000000000711e+00 9.615795090715048010e-01 5.400425272681744993e+00 7.287001072171749028e-02 6.320022605764938871e-03 -6.213708355488767841e-03 6.149799999999999933e+00 
 5.500000000000000888e+00 9.548458149779736059e-01 5.600779615603317829e+00 4.202243447818317795e-02 3.449477449467088386e-03 -3.520799945678177063e-03 6.149799999999999933e+00 
 5.700000000000001066e+00 9.659863945578230915e-01 5.799426638920859745e+00 2.761803907888448189e-03 6.188758371143282273e-04 -6.201494260420723501e-04 6.149799999999999933e+00 
 #PSOJ158-14_May2.pred 
 4.900000000000000355e+00 6.610000000000000320e-01 5.032073979780383510e+00 2.028438603375307403e-01 2.407103312724600749e-02 -2.312074128611178725e-02 6.068100000000000271e+00 
 5.100000000000000533e+00 9.772492244053774257e-01 5.199348883628297280e+00 1.326253200851056913e-01 1.221453593481717191e-02 -1.198706170678461545e-02 6.068100000000000271e+00 
 5.300000000000000711e+00 9.701173959445037465e-01 5.398469287068605738e+00 1.031001545998607299e-01 8.933803731037833276e-03 -8.873724376090378826e-03 6.068100000000000271e+00 
 5.500000000000000888e+00 9.614537444933920485e-01 5.599606373150751715e+00 4.362191293476071902e-02 3.538541438107465319e-03 -3.591693749166489230e-03 6.068100000000000271e+00 
 5.700000000000001066e+00 9.070294784580499314e-01 5.793152989494033456e+00 7.976162657176232018e-03 1.017022504569583836e-03 -1.029788278057151320e-03 6.068100000000000271e+00 
 #PSOJ239-07.pred 
 5.100000000000000533e+00 9.762396694214876547e-01 5.199132016986425242e+00 9.371228396143900519e-02 8.935500071715318446e-03 -8.677628897990292967e-03 6.109799999999999898e+00 
 5.300000000000000711e+00 9.711846318036285730e-01 5.398973224556247175e+00 2.803061730072536201e-02 2.558947120600948283e-03 -2.548912301725091058e-03 6.109799999999999898e+00 
 5.500000000000000888e+00 9.493392070484582002e-01 5.599871913169805815e+00 2.977202860159116476e-02 2.476113017359721571e-03 -2.524552287764986105e-03 6.109799999999999898e+00 
 5.700000000000001066e+00 9.580498866213151832e-01 5.799833539315616626e+00 8.078116290541998215e-03 9.026323683789142871e-04 -8.907258304736648605e-04 6.109799999999999898e+00 
 #PSOJ242-12_May2.pred 
 4.900000000000000355e+00 9.769999999999999796e-01 4.999235005672209020e+00 1.356993767807774254e-01 1.247833130344487909e-02 -1.228874228509789848e-02 5.836999999999999744e+00 
 5.100000000000000533e+00 9.813857290589451665e-01 5.198886752339746842e+00 1.092936129344324048e-01 9.444078286036191108e-03 -9.300374203065951348e-03 5.836999999999999744e+00 
 5.300000000000000711e+00 9.733191035218783371e-01 5.399487952243958055e+00 4.433758812903401680e-02 3.883796199308349895e-03 -3.902510165174732058e-03 5.836999999999999744e+00 
 5.500000000000000888e+00 7.865786578657866235e-01 5.581498017326167904e+00 2.810257673055912425e-02 2.990106495210775785e-03 -2.957706944013212703e-03 5.836999999999999744e+00 
 #PSOJ308-21.pred 
 5.100000000000000533e+00 9.545454545454545858e-01 5.202785987455982308e+00 1.155469601754402081e-01 1.299299247424423077e-02 -1.252571048214472064e-02 6.235500000000000043e+00 
 5.300000000000000711e+00 9.861259338313766998e-01 5.399280153301538654e+00 8.538496641555159972e-02 7.965984521381084746e-03 -7.835157550676213542e-03 6.235500000000000043e+00 
 5.500000000000000888e+00 9.845814977973568194e-01 5.599685396305209117e+00 1.290804873869274422e-02 2.195500329613132764e-03 -2.190112753328585845e-03 6.235500000000000043e+00 
 5.700000000000001066e+00 9.784580498866213283e-01 5.799485374504961044e+00 5.489903150053575438e-03 1.829186975902645377e-03 -1.830059773922106071e-03 6.235500000000000043e+00 
 #PSOJ308-27.pred 
